OWNER	일련번호	TABLE_NAME	TAB_COMMENTS	COLUMN_NAME	COL_COMMENTS	DATA_TYPE	DATA_LENGTH	NULLABLE	구분
NGW	24607	TMP_PM_GD60201_240405	ODM관측자료(업로드)	OBSR_DT	관측일시	DATE	7	N	사용하지않음
NGW	24608	TMP_PM_GD60201_240405	ODM관측자료(업로드)	QLITY_ID	품질아이디	NUMBER	22	N	사용하지않음
NGW	24609	TMP_REGNCODE_COLS	(임시테이블) 법정동코드 사용테이블 확인용	OWNER		VARCHAR2	1000	Y	사용하지않음
NGW	24610	TMP_REGNCODE_COLS	(임시테이블) 법정동코드 사용테이블 확인용	TABLE_NAME		VARCHAR2	1000	Y	사용하지않음
NGW	24611	TMP_REGNCODE_COLS	(임시테이블) 법정동코드 사용테이블 확인용	COLUMN_NAME		VARCHAR2	1000	Y	사용하지않음
NGW	24612	TMP_REGNCODE_COLS	(임시테이블) 법정동코드 사용테이블 확인용	DATA_TYPE		VARCHAR2	100	Y	사용하지않음
NGW	24613	TMP_REGNCODE_COLS	(임시테이블) 법정동코드 사용테이블 확인용	DATA_LENGTH		VARCHAR2	100	Y	사용하지않음
NGW	24614	TMP_REGNCODE_COLS	(임시테이블) 법정동코드 사용테이블 확인용	COMMENTS		VARCHAR2	1000	Y	사용하지않음
NGW	24615	TMP_REGNCODE_COLS	(임시테이블) 법정동코드 사용테이블 확인용	KR_MATCHES		VARCHAR2	1000	Y	사용하지않음
NGW	24616	TMP_REGNCODE_COLS2	(임시테이블) 법정동코드 사용테이블 확인용	OWNER		VARCHAR2	1000	Y	사용하지않음
NGW	24617	TMP_REGNCODE_COLS2	(임시테이블) 법정동코드 사용테이블 확인용	TABLE_NAME		VARCHAR2	1000	Y	사용하지않음
NGW	24618	TMP_REGNCODE_COLS2	(임시테이블) 법정동코드 사용테이블 확인용	COLUMN_NAME		VARCHAR2	1000	Y	사용하지않음
NGW	24619	TMP_REGNCODE_COLS2	(임시테이블) 법정동코드 사용테이블 확인용	DATA_TYPE		VARCHAR2	100	Y	사용하지않음
NGW	24620	TMP_REGNCODE_COLS2	(임시테이블) 법정동코드 사용테이블 확인용	DATA_LENGTH		VARCHAR2	100	Y	사용하지않음
NGW	24621	TMP_REGNCODE_COLS2	(임시테이블) 법정동코드 사용테이블 확인용	COMMENTS		VARCHAR2	1000	Y	사용하지않음
NGW	24622	TMP_REGNCODE_COLS2	(임시테이블) 법정동코드 사용테이블 확인용	LEGALDONG_CODE_MATCHES		VARCHAR2	1000	Y	사용하지않음
NGW	24623	TMP_RGETSTGMS01_BCS_20240226		REL_TRANS_CGG_CODE		CHAR	7	N	사용하지않음
NGW	24624	TMP_RGETSTGMS01_BCS_20240226		PERM_NT_NO		VARCHAR2	10	N	사용하지않음
NGW	24625	TMP_RGETSTGMS01_BCS_20240226		YY_GBN		CHAR	4	N	사용하지않음
NGW	24626	TMP_RGETSTGMS01_BCS_20240226		OP_UPCH_REGNUM		VARCHAR2	50	Y	사용하지않음
NGW	24627	TMP_RGETSTGMS01_BCS_20240226		OP_UPCH_SNO		VARCHAR2	3	Y	사용하지않음
NGW	24628	TMP_RGETSTGMS01_BCS_20240226		SF_TEAM_CODE		CHAR	7	N	사용하지않음
NGW	24629	TMP_RGETSTGMS01_BCS_20240226		PERM_NT_FORM_CODE		CHAR	1	N	사용하지않음
NGW	24630	TMP_RGETSTGMS01_BCS_20240226		RELL_LAW_CODE		CHAR	2	Y	사용하지않음
NGW	24631	TMP_RGETSTGMS01_BCS_20240226		REGN_CODE		VARCHAR2	10	Y	사용하지않음
NGW	24632	TMP_RGETSTGMS01_BCS_20240226		SAN		CHAR	1	Y	사용하지않음
NGW	24633	TMP_RGETSTGMS01_BCS_20240226		BUNJI		VARCHAR2	20	Y	사용하지않음
NGW	24634	TMP_RGETSTGMS01_BCS_20240226		HO		NVARCHAR2	1016	Y	사용하지않음
NGW	24635	TMP_RGETSTGMS01_BCS_20240226		SPEC_ADDR		VARCHAR2	200	Y	사용하지않음
NGW	24636	TMP_RGETSTGMS01_BCS_20240226		SPEC_DNG		VARCHAR2	20	Y	사용하지않음
NGW	24637	TMP_RGETSTGMS01_BCS_20240226		SPEC_HO		VARCHAR2	10	Y	사용하지않음
NGW	24638	TMP_RGETSTGMS01_BCS_20240226		TONG		VARCHAR2	3	Y	사용하지않음
NGW	24639	TMP_RGETSTGMS01_BCS_20240226		BAN		VARCHAR2	20	Y	사용하지않음
NGW	24640	TMP_RGETSTGMS01_BCS_20240226		LITD_DG		NUMBER	22	Y	사용하지않음
NGW	24641	TMP_RGETSTGMS01_BCS_20240226		LITD_MINT		NUMBER	22	Y	사용하지않음
NGW	24642	TMP_RGETSTGMS01_BCS_20240226		LITD_SC		NUMBER	22	Y	사용하지않음
NGW	24643	TMP_RGETSTGMS01_BCS_20240226		LTTD_DG		NUMBER	22	Y	사용하지않음
NGW	24644	TMP_RGETSTGMS01_BCS_20240226		LTTD_MINT		NUMBER	22	Y	사용하지않음
NGW	24645	TMP_RGETSTGMS01_BCS_20240226		LTTD_SC		NUMBER	22	Y	사용하지않음
NGW	24646	TMP_RGETSTGMS01_BCS_20240226		ELEV		NUMBER	22	Y	사용하지않음
NGW	24647	TMP_RGETSTGMS01_BCS_20240226		UWATER_SRV_CODE		CHAR	1	Y	사용하지않음
NGW	24648	TMP_RGETSTGMS01_BCS_20240226		UWATER_DTL_SRV_CODE		CHAR	2	Y	사용하지않음
NGW	24649	TMP_RGETSTGMS01_BCS_20240226		PUB_PRI_GBN		CHAR	1	Y	사용하지않음
NGW	24650	TMP_RGETSTGMS01_BCS_20240226		USE_GIGAN_ST		NUMBER	22	Y	사용하지않음
NGW	24651	TMP_RGETSTGMS01_BCS_20240226		USE_GIGAN_END		NUMBER	22	Y	사용하지않음
NGW	24652	TMP_RGETSTGMS01_BCS_20240226		USE_DAYCNT		NUMBER	22	Y	사용하지않음
NGW	24653	TMP_RGETSTGMS01_BCS_20240226		POTA_YN		CHAR	1	Y	사용하지않음
NGW	24654	TMP_RGETSTGMS01_BCS_20240226		FEED_FAM		NUMBER	22	Y	사용하지않음
NGW	24655	TMP_RGETSTGMS01_BCS_20240226		FEED_PPT		NUMBER	22	Y	사용하지않음
NGW	24656	TMP_RGETSTGMS01_BCS_20240226		INDI_PER_FEED_QUA		NUMBER	22	Y	사용하지않음
NGW	24657	TMP_RGETSTGMS01_BCS_20240226		MONG_AREA		NUMBER	22	Y	사용하지않음
NGW	24658	TMP_RGETSTGMS01_BCS_20240226		STNUM_DEAL_YN		CHAR	1	Y	사용하지않음
NGW	24659	TMP_RGETSTGMS01_BCS_20240226		UWATER_SOUC_CODE		CHAR	1	Y	사용하지않음
NGW	24660	TMP_RGETSTGMS01_BCS_20240226		DAY_USE_QUA		NUMBER	22	Y	사용하지않음
NGW	24661	TMP_RGETSTGMS01_BCS_20240226		MON_USE_QUA		NUMBER	22	Y	사용하지않음
NGW	24662	TMP_RGETSTGMS01_BCS_20240226		Y_USE_QUA		NUMBER	22	Y	사용하지않음
NGW	24663	TMP_RGETSTGMS01_BCS_20240226		CQL_CRIT_CODE		CHAR	1	Y	사용하지않음
NGW	24664	TMP_RGETSTGMS01_BCS_20240226		JNHO_FORM_CODE		CHAR	1	Y	사용하지않음
NGW	24665	TMP_RGETSTGMS01_BCS_20240226		AUV_BDR_GBN		CHAR	1	Y	사용하지않음
NGW	24666	TMP_RGETSTGMS01_BCS_20240226		DVOP_YMD		CHAR	8	Y	사용하지않음
NGW	24667	TMP_RGETSTGMS01_BCS_20240226		DPH		NUMBER	22	Y	사용하지않음
NGW	24668	TMP_RGETSTGMS01_BCS_20240226		DIG_DIAM		NUMBER	22	Y	사용하지않음
NGW	24669	TMP_RGETSTGMS01_BCS_20240226		PUMP_HRP		NUMBER	22	Y	사용하지않음
NGW	24670	TMP_RGETSTGMS01_BCS_20240226		RWT_CAP		NUMBER	22	Y	사용하지않음
NGW	24671	TMP_RGETSTGMS01_BCS_20240226		PIPE_DIAM		NUMBER	22	Y	사용하지않음
NGW	24672	TMP_RGETSTGMS01_BCS_20240226		OGG_ESB_YN		CHAR	1	Y	사용하지않음
NGW	24673	TMP_RGETSTGMS01_BCS_20240226		CHSU_EQN_ESB_YN		CHAR	1	Y	사용하지않음
NGW	24674	TMP_RGETSTGMS01_BCS_20240226		GRWT_ESB_YN		CHAR	1	Y	사용하지않음
NGW	24675	TMP_RGETSTGMS01_BCS_20240226		UPPRHO_ESB_YN		CHAR	1	Y	사용하지않음
NGW	24676	TMP_RGETSTGMS01_BCS_20240226		WTMSKW_ESB_YN		CHAR	1	Y	사용하지않음
NGW	24677	TMP_RGETSTGMS01_BCS_20240226		CSI_ESB_YN		CHAR	1	Y	사용하지않음
NGW	24678	TMP_RGETSTGMS01_BCS_20240226		ELEC_TEMPE_YN		CHAR	1	Y	사용하지않음
NGW	24679	TMP_RGETSTGMS01_BCS_20240226		NAT_WTLV		NUMBER	22	Y	사용하지않음
NGW	24680	TMP_RGETSTGMS01_BCS_20240226		STB_WTLV		NUMBER	22	Y	사용하지않음
NGW	24681	TMP_RGETSTGMS01_BCS_20240226		FRW_PLN_QUA		NUMBER	22	Y	사용하지않음
NGW	24682	TMP_RGETSTGMS01_BCS_20240226		LNHO_RAISE_YN		CHAR	1	Y	사용하지않음
NGW	24683	TMP_RGETSTGMS01_BCS_20240226		LNHO_RAISE_CAU_CODE		CHAR	1	Y	사용하지않음
NGW	24684	TMP_RGETSTGMS01_BCS_20240226		LNHO_RAISE_YMD		CHAR	8	Y	사용하지않음
NGW	24685	TMP_RGETSTGMS01_BCS_20240226		LNHO_DEAL_YMD		CHAR	8	Y	사용하지않음
NGW	24686	TMP_RGETSTGMS01_BCS_20240226		OSTRS_MET_CODE		CHAR	1	Y	사용하지않음
NGW	24687	TMP_RGETSTGMS01_BCS_20240226		LNHO_DEAL_MET_CODE		CHAR	1	Y	사용하지않음
NGW	24688	TMP_RGETSTGMS01_BCS_20240226		END_NT_YN		CHAR	1	Y	사용하지않음
NGW	24689	TMP_RGETSTGMS01_BCS_20240226		DVUS_ENDDT		CHAR	8	Y	사용하지않음
NGW	24690	TMP_RGETSTGMS01_BCS_20240226		DVUS_END_WHY		VARCHAR2	350	Y	사용하지않음
NGW	24691	TMP_RGETSTGMS01_BCS_20240226		DVUS_END_NT_YMD		CHAR	8	Y	사용하지않음
NGW	24692	TMP_RGETSTGMS01_BCS_20240226		DVUS_END_APLR_NM		VARCHAR2	100	Y	사용하지않음
NGW	24693	TMP_RGETSTGMS01_BCS_20240226		DVUS_END_NT_NO		VARCHAR2	50	Y	사용하지않음
NGW	24694	TMP_RGETSTGMS01_BCS_20240226		END_NTKIT_ISSUE_YMD		CHAR	8	Y	사용하지않음
NGW	24695	TMP_RGETSTGMS01_BCS_20240226		LAST_QW_ISP_RT		CHAR	1	Y	사용하지않음
NGW	24696	TMP_RGETSTGMS01_BCS_20240226		SRCH_RT_REFL_YN		CHAR	1	Y	사용하지않음
NGW	24697	TMP_RGETSTGMS01_BCS_20240226		FIRST_REG_DTHR		DATE	7	N	사용하지않음
NGW	24698	TMP_RGETSTGMS01_BCS_20240226		LAST_MOD_DTHR		DATE	7	Y	사용하지않음
NGW	24699	TMP_RGETSTGMS01_BCS_20240226		RDN_CGG_CODE		VARCHAR2	5	Y	사용하지않음
NGW	24700	TMP_RGETSTGMS01_BCS_20240226		RDN_CODE		VARCHAR2	7	Y	사용하지않음
NGW	24701	TMP_RGETSTGMS01_BCS_20240226		RDN_UMD_GBN		VARCHAR2	1	Y	사용하지않음
NGW	24702	TMP_RGETSTGMS01_BCS_20240226		RDN_UMD_CODE		VARCHAR2	10	Y	사용하지않음
NGW	24703	TMP_RGETSTGMS01_BCS_20240226		RDN_BDNG_ORI_NO		VARCHAR2	5	Y	사용하지않음
NGW	24704	TMP_RGETSTGMS01_BCS_20240226		RDN_BDNG_SUB_NO		VARCHAR2	5	Y	사용하지않음
NGW	24705	TMP_RGETSTGMS01_BCS_20240226		RDN_BDNG_FLR_GBN		VARCHAR2	1	Y	사용하지않음
NGW	24706	TMP_RGETSTGMS01_BCS_20240226		RDN_SPEC_ADDR		VARCHAR2	200	Y	사용하지않음
NGW	24707	TMP_RGETSTGMS01_BCS_20240226		RDN_WHL_ADDR		VARCHAR2	500	Y	사용하지않음
NGW	24708	TMP_RGETSTGMS01_BCS_20240226		RDN_POST_NO		VARCHAR2	6	Y	사용하지않음
NGW	24709	TMP_RGETSTGMS01_BCS_20240226		RDN_ADMDNG_CODE		VARCHAR2	10	Y	사용하지않음
NGW	24710	TMP_RGETSTGMS01_BCS_20240226		RDN_NM		VARCHAR2	80	Y	사용하지않음
NGW	24711	TMP_RGETSTGMS01_BCS_20240226		RDN_UMD_NM		VARCHAR2	30	Y	사용하지않음
NGW	24712	TMP_RGETSTGMS01_BCS_20240226		RDN_ADMDNG_NM		VARCHAR2	30	Y	사용하지않음
NGW	24713	TMP_RGETSTGMS01_BCS_240226		REL_TRANS_CGG_CODE		CHAR	7	N	사용하지않음
NGW	24714	TMP_RGETSTGMS01_BCS_240226		PERM_NT_NO		VARCHAR2	10	N	사용하지않음
NGW	24715	TMP_RGETSTGMS01_BCS_240226		YY_GBN		CHAR	4	N	사용하지않음
NGW	24716	TMP_RGETSTGMS01_BCS_240226		OP_UPCH_REGNUM		VARCHAR2	50	Y	사용하지않음
NGW	24717	TMP_RGETSTGMS01_BCS_240226		OP_UPCH_SNO		VARCHAR2	3	Y	사용하지않음
NGW	24718	TMP_RGETSTGMS01_BCS_240226		SF_TEAM_CODE		CHAR	7	N	사용하지않음
NGW	24719	TMP_RGETSTGMS01_BCS_240226		PERM_NT_FORM_CODE		CHAR	1	N	사용하지않음
NGW	24720	TMP_RGETSTGMS01_BCS_240226		RELL_LAW_CODE		CHAR	2	Y	사용하지않음
NGW	24721	TMP_RGETSTGMS01_BCS_240226		REGN_CODE		VARCHAR2	10	Y	사용하지않음
NGW	24722	TMP_RGETSTGMS01_BCS_240226		SAN		CHAR	1	Y	사용하지않음
NGW	24723	TMP_RGETSTGMS01_BCS_240226		BUNJI		VARCHAR2	20	Y	사용하지않음
NGW	24724	TMP_RGETSTGMS01_BCS_240226		HO		NVARCHAR2	1016	Y	사용하지않음
NGW	24725	TMP_RGETSTGMS01_BCS_240226		SPEC_ADDR		VARCHAR2	200	Y	사용하지않음
NGW	24726	TMP_RGETSTGMS01_BCS_240226		SPEC_DNG		VARCHAR2	20	Y	사용하지않음
NGW	24727	TMP_RGETSTGMS01_BCS_240226		SPEC_HO		VARCHAR2	10	Y	사용하지않음
NGW	24728	TMP_RGETSTGMS01_BCS_240226		TONG		VARCHAR2	3	Y	사용하지않음
NGW	24729	TMP_RGETSTGMS01_BCS_240226		BAN		VARCHAR2	20	Y	사용하지않음
NGW	24730	TMP_RGETSTGMS01_BCS_240226		LITD_DG		NUMBER	22	Y	사용하지않음
NGW	24731	TMP_RGETSTGMS01_BCS_240226		LITD_MINT		NUMBER	22	Y	사용하지않음
NGW	24732	TMP_RGETSTGMS01_BCS_240226		LITD_SC		NUMBER	22	Y	사용하지않음
NGW	24733	TMP_RGETSTGMS01_BCS_240226		LTTD_DG		NUMBER	22	Y	사용하지않음
NGW	24734	TMP_RGETSTGMS01_BCS_240226		LTTD_MINT		NUMBER	22	Y	사용하지않음
NGW	24735	TMP_RGETSTGMS01_BCS_240226		LTTD_SC		NUMBER	22	Y	사용하지않음
NGW	24736	TMP_RGETSTGMS01_BCS_240226		ELEV		NUMBER	22	Y	사용하지않음
NGW	24737	TMP_RGETSTGMS01_BCS_240226		UWATER_SRV_CODE		CHAR	1	Y	사용하지않음
NGW	24738	TMP_RGETSTGMS01_BCS_240226		UWATER_DTL_SRV_CODE		CHAR	2	Y	사용하지않음
NGW	24739	TMP_RGETSTGMS01_BCS_240226		PUB_PRI_GBN		CHAR	1	Y	사용하지않음
NGW	24740	TMP_RGETSTGMS01_BCS_240226		USE_GIGAN_ST		NUMBER	22	Y	사용하지않음
NGW	24741	TMP_RGETSTGMS01_BCS_240226		USE_GIGAN_END		NUMBER	22	Y	사용하지않음
NGW	24742	TMP_RGETSTGMS01_BCS_240226		USE_DAYCNT		NUMBER	22	Y	사용하지않음
NGW	24743	TMP_RGETSTGMS01_BCS_240226		POTA_YN		CHAR	1	Y	사용하지않음
NGW	24744	TMP_RGETSTGMS01_BCS_240226		FEED_FAM		NUMBER	22	Y	사용하지않음
NGW	24745	TMP_RGETSTGMS01_BCS_240226		FEED_PPT		NUMBER	22	Y	사용하지않음
NGW	24746	TMP_RGETSTGMS01_BCS_240226		INDI_PER_FEED_QUA		NUMBER	22	Y	사용하지않음
NGW	24747	TMP_RGETSTGMS01_BCS_240226		MONG_AREA		NUMBER	22	Y	사용하지않음
NGW	24748	TMP_RGETSTGMS01_BCS_240226		STNUM_DEAL_YN		CHAR	1	Y	사용하지않음
NGW	24749	TMP_RGETSTGMS01_BCS_240226		UWATER_SOUC_CODE		CHAR	1	Y	사용하지않음
NGW	24750	TMP_RGETSTGMS01_BCS_240226		DAY_USE_QUA		NUMBER	22	Y	사용하지않음
NGW	24751	TMP_RGETSTGMS01_BCS_240226		MON_USE_QUA		NUMBER	22	Y	사용하지않음
NGW	24752	TMP_RGETSTGMS01_BCS_240226		Y_USE_QUA		NUMBER	22	Y	사용하지않음
NGW	24753	TMP_RGETSTGMS01_BCS_240226		CQL_CRIT_CODE		CHAR	1	Y	사용하지않음
NGW	24754	TMP_RGETSTGMS01_BCS_240226		JNHO_FORM_CODE		CHAR	1	Y	사용하지않음
NGW	24755	TMP_RGETSTGMS01_BCS_240226		AUV_BDR_GBN		CHAR	1	Y	사용하지않음
NGW	24756	TMP_RGETSTGMS01_BCS_240226		DVOP_YMD		CHAR	8	Y	사용하지않음
NGW	24757	TMP_RGETSTGMS01_BCS_240226		DPH		NUMBER	22	Y	사용하지않음
NGW	24758	TMP_RGETSTGMS01_BCS_240226		DIG_DIAM		NUMBER	22	Y	사용하지않음
NGW	24759	TMP_RGETSTGMS01_BCS_240226		PUMP_HRP		NUMBER	22	Y	사용하지않음
NGW	24760	TMP_RGETSTGMS01_BCS_240226		RWT_CAP		NUMBER	22	Y	사용하지않음
NGW	24761	TMP_RGETSTGMS01_BCS_240226		PIPE_DIAM		NUMBER	22	Y	사용하지않음
NGW	24762	TMP_RGETSTGMS01_BCS_240226		OGG_ESB_YN		CHAR	1	Y	사용하지않음
NGW	24763	TMP_RGETSTGMS01_BCS_240226		CHSU_EQN_ESB_YN		CHAR	1	Y	사용하지않음
NGW	24764	TMP_RGETSTGMS01_BCS_240226		GRWT_ESB_YN		CHAR	1	Y	사용하지않음
NGW	24765	TMP_RGETSTGMS01_BCS_240226		UPPRHO_ESB_YN		CHAR	1	Y	사용하지않음
NGW	24766	TMP_RGETSTGMS01_BCS_240226		WTMSKW_ESB_YN		CHAR	1	Y	사용하지않음
NGW	24767	TMP_RGETSTGMS01_BCS_240226		CSI_ESB_YN		CHAR	1	Y	사용하지않음
NGW	24768	TMP_RGETSTGMS01_BCS_240226		ELEC_TEMPE_YN		CHAR	1	Y	사용하지않음
NGW	24769	TMP_RGETSTGMS01_BCS_240226		NAT_WTLV		NUMBER	22	Y	사용하지않음
NGW	24770	TMP_RGETSTGMS01_BCS_240226		STB_WTLV		NUMBER	22	Y	사용하지않음
NGW	24771	TMP_RGETSTGMS01_BCS_240226		FRW_PLN_QUA		NUMBER	22	Y	사용하지않음
NGW	24772	TMP_RGETSTGMS01_BCS_240226		LNHO_RAISE_YN		CHAR	1	Y	사용하지않음
NGW	24773	TMP_RGETSTGMS01_BCS_240226		LNHO_RAISE_CAU_CODE		CHAR	1	Y	사용하지않음
NGW	24774	TMP_RGETSTGMS01_BCS_240226		LNHO_RAISE_YMD		CHAR	8	Y	사용하지않음
NGW	24775	TMP_RGETSTGMS01_BCS_240226		LNHO_DEAL_YMD		CHAR	8	Y	사용하지않음
NGW	24776	TMP_RGETSTGMS01_BCS_240226		OSTRS_MET_CODE		CHAR	1	Y	사용하지않음
NGW	24777	TMP_RGETSTGMS01_BCS_240226		LNHO_DEAL_MET_CODE		CHAR	1	Y	사용하지않음
NGW	24778	TMP_RGETSTGMS01_BCS_240226		END_NT_YN		CHAR	1	Y	사용하지않음
NGW	24779	TMP_RGETSTGMS01_BCS_240226		DVUS_ENDDT		CHAR	8	Y	사용하지않음
NGW	24780	TMP_RGETSTGMS01_BCS_240226		DVUS_END_WHY		VARCHAR2	350	Y	사용하지않음
NGW	24781	TMP_RGETSTGMS01_BCS_240226		DVUS_END_NT_YMD		CHAR	8	Y	사용하지않음
NGW	24782	TMP_RGETSTGMS01_BCS_240226		DVUS_END_APLR_NM		VARCHAR2	100	Y	사용하지않음
NGW	24783	TMP_RGETSTGMS01_BCS_240226		DVUS_END_NT_NO		VARCHAR2	50	Y	사용하지않음
NGW	24784	TMP_RGETSTGMS01_BCS_240226		END_NTKIT_ISSUE_YMD		CHAR	8	Y	사용하지않음
NGW	24785	TMP_RGETSTGMS01_BCS_240226		LAST_QW_ISP_RT		CHAR	1	Y	사용하지않음
NGW	24786	TMP_RGETSTGMS01_BCS_240226		SRCH_RT_REFL_YN		CHAR	1	Y	사용하지않음
NGW	24787	TMP_RGETSTGMS01_BCS_240226		FIRST_REG_DTHR		DATE	7	N	사용하지않음
NGW	24788	TMP_RGETSTGMS01_BCS_240226		LAST_MOD_DTHR		DATE	7	Y	사용하지않음
NGW	24789	TMP_RGETSTGMS01_BCS_240226		RDN_CGG_CODE		VARCHAR2	5	Y	사용하지않음
NGW	24790	TMP_RGETSTGMS01_BCS_240226		RDN_CODE		VARCHAR2	7	Y	사용하지않음
NGW	24791	TMP_RGETSTGMS01_BCS_240226		RDN_UMD_GBN		VARCHAR2	1	Y	사용하지않음
NGW	24792	TMP_RGETSTGMS01_BCS_240226		RDN_UMD_CODE		VARCHAR2	10	Y	사용하지않음
NGW	24793	TMP_RGETSTGMS01_BCS_240226		RDN_BDNG_ORI_NO		VARCHAR2	5	Y	사용하지않음
NGW	24794	TMP_RGETSTGMS01_BCS_240226		RDN_BDNG_SUB_NO		VARCHAR2	5	Y	사용하지않음
NGW	24795	TMP_RGETSTGMS01_BCS_240226		RDN_BDNG_FLR_GBN		VARCHAR2	1	Y	사용하지않음
NGW	24796	TMP_RGETSTGMS01_BCS_240226		RDN_SPEC_ADDR		VARCHAR2	200	Y	사용하지않음
NGW	24797	TMP_RGETSTGMS01_BCS_240226		RDN_WHL_ADDR		VARCHAR2	500	Y	사용하지않음
NGW	24798	TMP_RGETSTGMS01_BCS_240226		RDN_POST_NO		VARCHAR2	6	Y	사용하지않음
NGW	24799	TMP_RGETSTGMS01_BCS_240226		RDN_ADMDNG_CODE		VARCHAR2	10	Y	사용하지않음
NGW	24800	TMP_RGETSTGMS01_BCS_240226		RDN_NM		VARCHAR2	80	Y	사용하지않음
NGW	24801	TMP_RGETSTGMS01_BCS_240226		RDN_UMD_NM		VARCHAR2	30	Y	사용하지않음
NGW	24802	TMP_RGETSTGMS01_BCS_240226		RDN_ADMDNG_NM		VARCHAR2	30	Y	사용하지않음
NGW	24803	TMP_SUJIL	22년도_지하수수질현황_임시	YY_GBN	년도구분	VARCHAR2	16	Y	사용하지않음
NGW	24804	TMP_SUJIL	22년도_지하수수질현황_임시	UPS_SF_TEAM_CODE	상부자치단체코드	VARCHAR2	7	Y	사용하지않음
NGW	24805	TMP_SUJIL	22년도_지하수수질현황_임시	REL_TRANS_CGG_CODE	연관전송시군구코드	CHAR	7	N	사용하지않음
NGW	24806	TMP_SUJIL	22년도_지하수수질현황_임시	PERM_NT_NO	허가신고번호	VARCHAR2	10	N	사용하지않음
NGW	24807	TMP_SUJIL	22년도_지하수수질현황_임시	REGN_CODE	지역코드	CHAR	10	Y	사용하지않음
NGW	24808	TMP_SUJIL	22년도_지하수수질현황_임시	SIDO_NM	시도명	VARCHAR2	30	Y	사용하지않음
NGW	24809	TMP_SUJIL	22년도_지하수수질현황_임시	CGG_NM	시군구명	VARCHAR2	40	Y	사용하지않음
NGW	24810	TMP_SUJIL	22년도_지하수수질현황_임시	UMD_NM	읍면동	VARCHAR2	40	Y	사용하지않음
NGW	24811	TMP_SUJIL	22년도_지하수수질현황_임시	BUNJI	번지	VARCHAR2	25	Y	사용하지않음
NGW	24812	TMP_SUJIL	22년도_지하수수질현황_임시	HO	호	VARCHAR2	10	Y	사용하지않음
NGW	24813	TMP_SUJIL	22년도_지하수수질현황_임시	UWATER_SRV_CODE	지하수용도코드	CHAR	1	Y	사용하지않음
NGW	24814	TMP_SUJIL	22년도_지하수수질현황_임시	UWATER_DTL_SRV_CODE	지하수세부용도코드	CHAR	2	Y	사용하지않음
NGW	24815	TMP_SUJIL	22년도_지하수수질현황_임시	POTA_YN	음용여부	CHAR	1	Y	사용하지않음
NGW	24816	TMP_SUJIL	22년도_지하수수질현황_임시	FIRST_REG_DTHR	최초등록일시	DATE	7	N	사용하지않음
NGW	24817	TMP_SUJIL	22년도_지하수수질현황_임시	LAST_MOD_DTHR	최종수정일시	DATE	7	Y	사용하지않음
NGW	24818	TMP_SUJIL	22년도_지하수수질현황_임시	QW_ISP_SORT_CODE	수질검사종류코드	CHAR	1	Y	사용하지않음
NGW	24819	TMP_SUJIL	22년도_지하수수질현황_임시	QW_ISP_YMD	수질검사일자	CHAR	8	Y	사용하지않음
NGW	24820	TMP_SUJIL	22년도_지하수수질현황_임시	QW_ISP_RT	수질검사결과	CHAR	1	Y	사용하지않음
NGW	24821	TMP_SUJIL	22년도_지하수수질현황_임시	QW_ISP_ORG_NM	수질검사기관명	VARCHAR2	100	Y	사용하지않음
NGW	24822	TMP_SUJIL_240304	22년도_지하수수질현황_임시	YY_GBN	년도구분	VARCHAR2	16	Y	사용하지않음
NGW	24823	TMP_SUJIL_240304	22년도_지하수수질현황_임시	UPS_SF_TEAM_CODE	상부자치단체코드	VARCHAR2	7	Y	사용하지않음
NGW	24824	TMP_SUJIL_240304	22년도_지하수수질현황_임시	REL_TRANS_CGG_CODE	연관전송시군구코드	CHAR	7	N	사용하지않음
NGW	24825	TMP_SUJIL_240304	22년도_지하수수질현황_임시	PERM_NT_NO	허가신고번호	VARCHAR2	10	N	사용하지않음
NGW	24826	TMP_SUJIL_240304	22년도_지하수수질현황_임시	REGN_CODE	지역코드	CHAR	10	Y	사용하지않음
NGW	24827	TMP_SUJIL_240304	22년도_지하수수질현황_임시	SIDO_NM	시도명	VARCHAR2	30	Y	사용하지않음
NGW	24828	TMP_SUJIL_240304	22년도_지하수수질현황_임시	CGG_NM	시군구명	VARCHAR2	40	Y	사용하지않음
NGW	24829	TMP_SUJIL_240304	22년도_지하수수질현황_임시	UMD_NM	읍면동	VARCHAR2	40	Y	사용하지않음
NGW	24830	TMP_SUJIL_240304	22년도_지하수수질현황_임시	BUNJI	번지	VARCHAR2	25	Y	사용하지않음
NGW	24831	TMP_SUJIL_240304	22년도_지하수수질현황_임시	HO	호	VARCHAR2	10	Y	사용하지않음
NGW	24832	TMP_SUJIL_240304	22년도_지하수수질현황_임시	UWATER_SRV_CODE	지하수용도코드	CHAR	1	Y	사용하지않음
NGW	24833	TMP_SUJIL_240304	22년도_지하수수질현황_임시	UWATER_DTL_SRV_CODE	지하수세부용도코드	CHAR	2	Y	사용하지않음
NGW	24834	TMP_SUJIL_240304	22년도_지하수수질현황_임시	POTA_YN	음용여부	CHAR	1	Y	사용하지않음
NGW	24835	TMP_SUJIL_240304	22년도_지하수수질현황_임시	FIRST_REG_DTHR	최초등록일시	DATE	7	N	사용하지않음
NGW	24836	TMP_SUJIL_240304	22년도_지하수수질현황_임시	LAST_MOD_DTHR	최종수정일시	DATE	7	Y	사용하지않음
